Source Package,URL_lookaside,SHA256_lookaside,Error_lookaside,File Name,Protocol,URL_source,SHA256_source,Error_source,SHA256_match,has_error,File Extension,source_number,num_versions_uploaded_to_lookaside,status,Error_source_normalized
libjodycode,https://src.fedoraproject.org/repo/pkgs/libjodycode/v3.1.tar.gz/sha512/f1cd5b18db540178a733b30dce1c11cda335ce7426c792e6e6f947e7b5c2d07fc67fa0dba62812cdb07cf116bd2d81213bd97965f43d37e0e08716030803e2e2/v3.1.tar.gz,990a53248a5a410c7f26a6422d0a907d1b7c156efbf204a1faf4982614e243a9,,v3.1.tar.gz,https:,https://codeberg.org/jbruchon/libjodycode/archive/v3.1.tar.gz,837b660c305215f0cbd68b002e831f29fe1a1d823cace74d75203111eb433bbd,,false,false,tar.gz,0,1,very_suspicious,
liblzf,https://src.fedoraproject.org/repo/pkgs/liblzf/liblzf-3.6.tar.gz/md5/8d957cc292ccc8f080726887688b76a4/liblzf-3.6.tar.gz,41ed86a1bd3a9485612f7a7c1d3c9962d2fe771e55dc30fcf45bd419c39aab8d,,liblzf-3.6.tar.gz,http:,http://dist.schmorp.de/liblzf/liblzf-3.6.tar.gz,9c5de01f7b9ccae40c3f619d26a7abec9986c06c36d260c179cedd04b89fb46a,,false,false,tar.gz,0,1,very_suspicious,
libmad,https://src.fedoraproject.org/repo/pkgs/libmad/libmad-0.16.4.tar.gz/sha512/6752c199096f999ed478dea712eb669913eec182eec8a56bf4871e77e6c38798d13146febf646007427f43f86aea8d40b9ec2b72928ac3132066ebddcaa0cfde/libmad-0.16.4.tar.gz,642bd83c801bcb0ee94b1e86a797b097fcf8615998c2db003bb54578fad36d57,,libmad-0.16.4.tar.gz,https:,https://codeberg.org/tenacityteam/libmad/archive/0.16.4.tar.gz#/libmad-0.16.4.tar.gz,f4eb229452252600ce48f3c2704c9e6d97b789f81e31c37b0c67dd66f445ea35,,false,false,tar.gz,0,1,very_suspicious,
libmtp,https://src.fedoraproject.org/repo/pkgs/libmtp/libmtp-1.1.19.tar.gz/sha512/8d9ecaad5be3699426dc4911cff4f3ff23bbf41cf3289e1b8b2d7ab4cf8dfc911f9f788dec92dff98904b825098455a3ac2649d3742b2409950b688d8b2cb629/libmtp-1.1.19.tar.gz,2807124d5f8f0009d5fff435a5d670c78ef77f8f914680f58b707eb0bc42ab4d,,libmtp-1.1.19.tar.gz,https:,https://download.sourceforge.net/libmtp/libmtp-1.1.19.tar.gz,deb4af6f63f5e71215cfa7fb961795262920b4ec6cb4b627f55b30b18aa33228,,false,false,tar.gz,0,1,very_suspicious,
libnatpmp,https://src.fedoraproject.org/repo/pkgs/libnatpmp/libnatpmp-20230423.tar.gz/sha512/1697a414f0ff73876c177d8e09242c8da6fd4bc9b1c3a893bfb082420bfdac30f455507b81937042caaf6b30756d2055c073ee1de1ac73f7ef31e4c68e5c4ed7/libnatpmp-20230423.tar.gz,0684ed2c8406437e7519a1bd20ea83780db871b3a3a5d752311ba3e889dbfc70,,libnatpmp-20230423.tar.gz,http:,http://miniupnp.free.fr/files/libnatpmp-20230423.tar.gz,a5c18f52ccb7e018cc62e3fe428140dee815bdefd580e2eeb4fb74d7b4cfe502,,false,false,tar.gz,0,1,very_suspicious,
libnuml,https://src.fedoraproject.org/repo/pkgs/libnuml/NuML-1.1.4.tar.gz/sha512/07b0ef62d9902c3616a094dd44c78b742886e69498ed01d8ed153aa3085f6abf9ffc7697ad74445bfe0a8cfcb4c24f51674ea01edfece102dbb81d8512a310c4/NuML-1.1.4.tar.gz,18e8f6d9b0c261f34123bc2e1bd601730993d63fb53f7434b5901b1059aa9109,,NuML-1.1.4.tar.gz,https:,https://github.com/NuML/NuML/archive/50815eb877aaa42bf9428cfa32f6ea33fc101e3f/NuML-1.1.4.tar.gz,23aa7fdebf3e9a82b11368d2e42aea0a34fe0ebaf1a024a348304cda43488f08,,false,false,tar.gz,0,1,very_suspicious,
libpaper,https://src.fedoraproject.org/repo/pkgs/libpaper/libpaper-2.1.1.tar.gz/sha512/90fabb586115d99c9fb4d4ecee87ac0d1b2ac17ddf0c89287eb82e21834b0a2bc7cd5049fb73f3e20e4b494c374413c388b28c3274ceb278ce81928e17fde288/libpaper-2.1.1.tar.gz,a4e1297b69b9fd1054ee7f5bcc55f4d56da152d41d2eabdf18727a9cddc1f402,,libpaper-2.1.1.tar.gz,https:,https://github.com/rrthomas/libpaper/archive/v2.1.1/libpaper-2.1.1.tar.gz,45b7259dea4de3c43aaabf84559be26c1b5b27fa05eda5151fa2899ff24113b9,,false,false,tar.gz,0,1,very_suspicious,
libslirp,https://src.fedoraproject.org/repo/pkgs/libslirp/libslirp-4.8.0.tar.xz/sha512/b318715cc96fc0e0198a5302630e50d8d1378e1fc24a968a5f0e1fdda7ffa837fd612fabc44cd162fe3209e91a78431c81142613e0896b51e4170a1c8bf6e575/libslirp-4.8.0.tar.xz,7a986863098ce4a938ca88e89befd474ae7d9266edd1178fbdcd3b8e0dd10414,,libslirp-4.8.0.tar.xz,https:,https://gitlab.freedesktop.org/slirp/libslirp/-/archive/v4.8.0/libslirp-4.8.0.tar.xz,3569dca6d23cdebd7e8b64f3679a8b483e79b27560157e15c3dd59e6fc14143f,,false,false,tar.xz,0,1,very_suspicious,
libusb-compat-0.1,https://src.fedoraproject.org/repo/pkgs/libusb-compat-0.1/libusb-compat-0.1.8.tar.bz2/sha512/817a16a2c7268e0d73add97c06ec3f6e4fc4b8697bd3129bb6f907f138c2a5dccb662096c4cd0385341053b216afd398b21dfef14676777b906972c9e3af4e3e/libusb-compat-0.1.8.tar.bz2,698c76484f3dec1e0175067cbd1556c3021e94e7f2313ae3ea6a66d900e00827,,libusb-compat-0.1.8.tar.bz2,https:,https://github.com/libusb/libusb-compat-0.1/releases/download/v0.1.8/libusb-compat-0.1.8.tar.bz2,b692dcf674c070c8c0bee3c8230ce4ee5903f926d77dc8b968a4dd1b70f9b05c,,false,false,tar.bz2,0,1,very_suspicious,
libv3270,https://src.fedoraproject.org/repo/pkgs/libv3270/libv3270-5.4.tar.gz/sha512/8c3c4fe0902cfc0573840f1d2bf2eff446e875253a15e538d3f848514be7d122c5e47c9427c4e0f99544c8f8fbec7d3d0519da984a83c9be23511fcc4f467b5c/libv3270-5.4.tar.gz,766e7e69c9a62d727eab32c3c9feb4e4a6634149e1611853b09d8edc10757244,,libv3270-5.4.tar.gz,https:,https://github.com/PerryWerneck/libv3270/archive/5.4/libv3270-5.4.tar.gz,6231536f4654b2a0e06c44fb13296441fcf900be7010d92122e7777c956d91bc,,false,false,tar.gz,0,1,very_suspicious,
libvirt-test-API,https://src.fedoraproject.org/repo/pkgs/libvirt-test-API/libvirt-test-API-1.1.tar.gz/sha512/e2fffb42f9605a4ad9b464fe2e1a56dacbeab5799ca971883edebd5fe43b4d4f4c855ee74e7dbbb225898d8cd4fcef5ee7b23110ae38ad948c5c917b0c01ab5a/libvirt-test-API-1.1.tar.gz,71fafcec5c533486371cb2e1e154b6e173e13f643a9c82735e62abdac6428f79,,libvirt-test-API-1.1.tar.gz,https:,https://github.com/libvirt/libvirt-test-API/archive/v1.1.tar.gz#/libvirt-test-API-1.1.tar.gz,9a783195b3f44a7c178fce9441c368cc18730cb27411000bbf58bfcecd0f43d1,,false,false,tar.gz,0,1,very_suspicious,
libvterm,https://src.fedoraproject.org/repo/pkgs/libvterm/libvterm-0.3.3.tar.gz/sha512/f5c6aa947a7f2d9b4082acac71d35993a62f84629dd642a96c2ef586fe0944d2e940a03f6c85266292dc67fecb1d2a490d7a6f9bb3646fe7a492311bd04aa19d/libvterm-0.3.3.tar.gz,12e7c72302718d013e174067926d1da9a3c9daa2c38fc0de5550214b8f611524,,libvterm-0.3.3.tar.gz,https:,https://www.leonerd.org.uk/code/libvterm/libvterm-0.3.3.tar.gz,09156f43dd2128bd347cbeebe50d9a571d32c64e0cf18d211197946aff7226e0,,false,false,tar.gz,0,1,very_suspicious,
libxc,https://src.fedoraproject.org/repo/pkgs/libxc/libxc-6.2.2.tar.gz/sha512/45333424a4569576ab1553128ea2b113df6e6a70740e941bbbca95aa5918d19723e8371c02b60ff7b17d0b7fa2d5cea6cb69cedd58a4700a6a4d42ed93487472/libxc-6.2.2.tar.gz,3b0523924579cf494cafc6fea92945257f35692b004217d3dfd3ea7ca780e8dc,,libxc-6.2.2.tar.gz,https:,https://gitlab.com/libxc/libxc/-/archive/6.2.2/libxc-6.2.2.tar.gz,d1b65ef74615a1e539d87a0e6662f04baf3a2316706b4e2e686da3193b26b20f,,false,false,tar.gz,0,1,very_suspicious,
libxdg-basedir,https://src.fedoraproject.org/repo/pkgs/libxdg-basedir/libxdg-basedir-1.2.0.tar.gz/md5/027aaf1495f6ffa4b5a563b511d5d3f3/libxdg-basedir-1.2.0.tar.gz,dbabd6967130a443003eef8d5df46e518e7c929c56fc0aab6caa135508b874ce,,libxdg-basedir-1.2.0.tar.gz,https:,https://github.com/devnev/libxdg-basedir/archive/libxdg-basedir-1.2.0.tar.gz,1c2b0032a539033313b5be2e48ddd0ae94c84faf21d93956d53562eef4614868,,false,false,tar.gz,0,1,very_suspicious,
libyuv,https://src.fedoraproject.org/repo/pkgs/libyuv/96bbdb53ed6b5bdf2e940f6068016a78afcc7852.tar.gz/sha512/059ce833677a9aac1e6799a9e77879c895cccfb4c6000e3240962df8377ca1b413da76a64e61052c5dd7199a210bd3d2c61326d5fb3eff8dc719a60cce0fbfd0/96bbdb53ed6b5bdf2e940f6068016a78afcc7852.tar.gz,733ab3a2c32b2aaa1d331c45ded0d6d7f3f4e6d63bd052fecbdea3a55173629d,,96bbdb53ed6b5bdf2e940f6068016a78afcc7852.tar.gz,https:,https://chromium.googlesource.com/libyuv/libyuv/+archive/96bbdb53ed6b5bdf2e940f6068016a78afcc7852.tar.gz,397c05e15ed0a7d9ef484ce54c5b896f0e54440bc6a66668a225ee16a831baf2,,false,false,tar.gz,0,1,very_suspicious,
linux-user-chroot,https://src.fedoraproject.org/repo/pkgs/linux-user-chroot/linux-user-chroot-2015.1.tar.xz/md5/aef1c293d7a5d1dbe647e1dbc443d65c/linux-user-chroot-2015.1.tar.xz,1346144ef1380266ea1b0434c726311f49823690d8bfca2e2a526eed5dc612cf,,linux-user-chroot-2015.1.tar.xz,https:,https://git.gnome.org/browse/linux-user-chroot/snapshot/linux-user-chroot-2015.1.tar.xz,0cab7b860a2b42f0527ffaddc333b9055f6818ba46814f68a48d5d561bab55a4,,false,false,tar.xz,0,1,very_suspicious,
lordsawar,https://src.fedoraproject.org/repo/pkgs/lordsawar/lordsawar-0.3.2.tar.gz/sha512/7b6c7251b9161f228528d21d22bc11e89bee27378b9f817fbddb260957d6241464b9bf47b2c3c3cb73af043344d44b5cda5629a4df0229b0d66afbbab89a95db/lordsawar-0.3.2.tar.gz,9ba640f30e9fb8a28c72744b3f3cabe1432dc1b15a6a84854b2b49fcb0f71cd7,,lordsawar-0.3.2.tar.gz,http:,http://download.savannah.gnu.org/releases/lordsawar/lordsawar-0.3.2.tar.gz,ee9f8f2f0e07595ae5fbdb6259bfbc1fb9c88d17eeda723c8e23428a0bcda7b1,,false,false,tar.gz,0,1,very_suspicious,
lovelock-backgrounds,https://src.fedoraproject.org/repo/pkgs/lovelock-backgrounds/lovelock-backgrounds-14.91.1.tar.xz/md5/9ccf57d9ae0f219ff19b644286eaa1c9/lovelock-backgrounds-14.91.1.tar.xz,c5f451948a1b359487bf3f22c19ae18707d2fbd554c0ad9cc26edd8b09e40c62,,lovelock-backgrounds-14.91.1.tar.xz,https:,https://fedorahosted.org/released/design-team/lovelock-backgrounds-14.91.1.tar.xz,1280a5a769a01804876c5b3df7652777fc794e45651891cd4668a5602da918b4,,false,false,tar.xz,0,1,very_suspicious,
lovelock-kde-theme,https://src.fedoraproject.org/repo/pkgs/lovelock-kde-theme/lovelock-kde-theme-14.92.1.tar.bz2/md5/27c9e88468af62de9281a2a0aa740b47/lovelock-kde-theme-14.92.1.tar.bz2,4b11f4331286ac0800a51c54103f13b7aabfaa6a50571889329e5bf4b408a149,,lovelock-kde-theme-14.92.1.tar.bz2,https:,https://fedorahosted.org/releases/f/e/fedora-kde-artwork/lovelock-kde-theme-14.92.1.tar.bz2,4ebcc49897578dc68734d0b05706093471f036c4ee642972372bc20572e3291c,,false,false,tar.bz2,0,1,very_suspicious,
lsnipes,https://src.fedoraproject.org/repo/pkgs/lsnipes/lsnipes-0.9.4.tgz/md5/ea5f41dd7942ec6e0cc1187ba78dfc5a/lsnipes-0.9.4.tgz,48bb55a6340564379cc233cd356bd2120136f44ab43a720f8442c722e37833ad,,lsnipes-0.9.4.tgz,http:,http://www.ugcs.caltech.edu/~boultonj/snipes/lsnipes-0.9.4.tgz,e7c43316ebeedd0433222e7576455b9b50967a9395d6a02b0bbec4a093c3dd1d,,false,false,tgz,0,1,very_suspicious,
lua-argparse,https://src.fedoraproject.org/repo/pkgs/lua-argparse/lua-argparse-0.7.1.tar.gz/sha512/fc0c2193483710aa9080a1debcc723d0f1fe9e6212bc18835574b0414c13a2c26e13ef383ea5b47ab3539adb91340bc59cf85827a71a45de1ddb35b11c9261b6/lua-argparse-0.7.1.tar.gz,e01ed713311cab131c92154b61a326ec8bf17aaed2a84a58e0b270a8efca2d50,,lua-argparse-0.7.1.tar.gz,https:,https://github.com/luarocks/argparse/archive/0.7.1/lua-argparse-0.7.1.tar.gz,d344e49404c3e7b3e7fa4fe6741c106f25909d9b24923cb08dcceda1f9754809,,false,false,tar.gz,0,1,very_suspicious,
lua-readline,https://src.fedoraproject.org/repo/pkgs/lua-readline/readline-3.3.tar.gz/sha512/a64fb71302c18a8733ac3548da53616532834e07d557bdcd6926d9793ba615b074b74890b18626ac7f5fd75a90f4ad4155e0788daffd9f8f1bb3e5d3931347ce/readline-3.3.tar.gz,1a3bd8e2229bbaada9b27d23cc3ac4cdf19418a3fc83dd7f4f176588d7520088,,readline-3.3.tar.gz,https:,https://pjb.com.au/comp/lua/readline-3.3.tar.gz,491008ddbf8864a14b0a0d81012f3cc8fdfd182fc698f70fc459cc997abb7fa1,,false,false,tar.gz,0,1,very_suspicious,
luajit,https://src.fedoraproject.org/repo/pkgs/luajit/LuaJIT-2.1.1720049189.tar.gz/sha512/8bc8e4c2bdcc75e57a293fd278d1b188d0f440bd83924a7e6f06dda4a1c7d31eec6cf36f165be08a871a09a8c33640dae53ae845f4250d3c6329a340aa00006f/LuaJIT-2.1.1720049189.tar.gz,328398ab80df9bb7ca405c32fbf0eb71985561af7624f54bee61deae168ed9e0,,LuaJIT-2.1.1720049189.tar.gz,https:,https://github.com/LuaJIT/LuaJIT/archive/refs/heads/v2.1/LuaJIT-2.1.1720049189.tar.gz,e3232cbbea751a85d7580f0f3f9032a524447d1a58780773441cd2407d841ae9,,false,false,tar.gz,0,1,very_suspicious,
lumail,https://src.fedoraproject.org/repo/pkgs/lumail/lumail-3.1.tar.gz/sha512/ea6848b86c31540fa61e68d8b28edbed3003dd008a709f54ec2ce67db479943f7cb9fc791f37f3d546a76e88bff76b13469bca03abfffda175ea60d4af91268f/lumail-3.1.tar.gz,8497a8b1028001df684c7fce2820898a30fb39938a467216477c5401dcb9476e,,lumail-3.1.tar.gz,https:,https://lumail.org/download/lumail-3.1.tar.gz,a180677b7cc63273c48cc569f0b79ad253e18daa0fd22984f25c070e8ff72fa8,,false,false,tar.gz,0,1,very_suspicious,
mac,https://src.fedoraproject.org/repo/pkgs/mac/MAC_1018_SDK.zip/sha512/c0307ed3db0871156589b3e2737066f01420e634493a931f14e3705ab83d55f37ddff44c9278fc19b31cec784bbfe5b9e15a1ad08ac06822279d32ae91489248/MAC_1018_SDK.zip,3ad7758a72edc5380995cc58331d52bc935f6b6f4b4b0e56360c40540d841730,,MAC_1018_SDK.zip,https:,https://monkeysaudio.com/files/MAC_1018_SDK.zip,c1fc64d5824b56254b951f9118e9e1fc6d68a83773da8d7c53e22781f79b8aee,,false,false,zip,0,1,very_suspicious,
manedit,https://src.fedoraproject.org/repo/pkgs/manedit/manedit-1.2.1.tar.bz2/md5/a7ee1835e32ed3c9279412af7caf13ef/manedit-1.2.1.tar.bz2,8c9a80b2af4ec24db4a22dc0e0bc478feed0c476df23a17a2792384222312592,,manedit-1.2.1.tar.bz2,http:,http://freshmeat.net/redir/manedit/6183/url_bz2/manedit-1.2.1.tar.bz2,8f5215f3463344503878b7f5ce81b50a0bcda8f55319fb2db55ba92ccd4e90c6,,false,false,tar.bz2,0,1,very_suspicious,
mapnik,https://src.fedoraproject.org/repo/pkgs/mapnik/mapnik-v4.0.1.tar.bz2/sha512/e09bbe30aae9604cf002dbab61b2560e7b5982e91145e701665c7a0703845ebab8cf9c1c3ebd85aa4035dce8920d61cbcd31078785761532fdcb7f6d8dcc2568/mapnik-v4.0.1.tar.bz2,0df63aed445b0df38c8c84b1d37af1a3f67c5d72d683dae5c4d910399b0a918b,,mapnik-v4.0.1.tar.bz2,https:,https://github.com/mapnik/mapnik/releases/download/v4.0.1/mapnik-v4.0.1.tar.bz2,368cf6557441acc002fc66e6739c387d48dc033647f65e75fb4efccec740956d,,false,false,tar.bz2,0,1,very_suspicious,
messiggy,https://src.fedoraproject.org/repo/pkgs/messiggy/messiggy-0.5.0.tar.gz/md5/d30864143f7449d34b028b9566225ba1/messiggy-0.5.0.tar.gz,50e3669d607bd73b36bd96df6f4b57364107b81f8b6b167b256f7ce005b15772,,messiggy-0.5.0.tar.gz,http:,http://www.coyotegulch.com/distfiles/messiggy-0.5.0.tar.gz,6dc9c7fc93bb488bb0520a6c780a8d3c0fb5486a4711aca49b4c53fac7393023,,false,false,tar.gz,0,1,very_suspicious,
metamath,https://src.fedoraproject.org/repo/pkgs/metamath/metamath.tar.bz2/md5/2bb35c7dcaefbc50d3f315a7cca549ac/metamath.tar.bz2,ce23890eb400b773bb61c2f873fe4220fd60e8e4b73c39ccf8fd7d2ad685cb5c,,metamath.tar.bz2,https:,https://us.metamath.org/downloads/metamath.tar.bz2,d5b5bbb39d7c75756a12f3120044a991ad17d9f7a196f311872b3dd1b8027012,,false,false,tar.bz2,0,49,very_suspicious,
metapixel,https://src.fedoraproject.org/repo/pkgs/metapixel/metapixel-1.0.2.tar.gz/md5/af5d77d38826756af213a08e3ada9941/metapixel-1.0.2.tar.gz,8d77810978da397c070b9b4e228ae6204e9f5c524518ad1a4fcab9462171f55b,,metapixel-1.0.2.tar.gz,http:,http://www.complang.tuwien.ac.at/schani/metapixel/files/metapixel-1.0.2.tar.gz,162f8a14836feb9ccc033170dad4eec256e77360a1720910253c2cd0e6cfbc6a,,false,false,tar.gz,0,1,very_suspicious,
meteo,https://src.fedoraproject.org/repo/pkgs/meteo/meteo-0.9.9.3.tar.gz/sha512/00960bc7bb6e4456ff7cfc851789da02074ba5246b6aca6b4128e6f0b64dc2750bcbbcb1ca55b727b4c902f02f4518c08a8238705991b55559da1adbc8844b5e/meteo-0.9.9.3.tar.gz,ad276095c915ca526808d21d47b46316349b2963b1625e86b86608ca93b7b57a,,meteo-0.9.9.3.tar.gz,https:,https://gitlab.com/bitseater/meteo/-/archive/0.9.9.3/meteo-0.9.9.3.tar.gz,fa8bca52c3c5914cb362296bb2e3d4337ef5251f1340cf1093f2d713c378c293,,false,false,tar.gz,0,1,very_suspicious,
mhonarc,https://src.fedoraproject.org/repo/pkgs/mhonarc/MHonArc-2.6.24.tar.gz/sha512/bb3c4ee7c5dfd731513f1f7e4bcc92d0ae437975048c297812c93b3571fc560eb87ce60a929aa2fef0e2f1c9ad7a1ce3f3520d4724d3803f89c70e5869199b41/MHonArc-2.6.24.tar.gz,8d1645b79a5c3fef8d13f7a82b3b680166794aaab7b6822a2313d9fb34d97af1,,MHonArc-2.6.24.tar.gz,https:,https://cpan.metacpan.org/authors/id/L/LD/LDIDRY/MHonArc-2.6.24.tar.gz,457dc7374ee59cb75a0729e51cef2f2c52b48180f739d8fd956ea19882815f33,,false,false,tar.gz,0,1,very_suspicious,
migemo,https://src.fedoraproject.org/repo/pkgs/migemo/migemo-0.40.tar.gz/md5/7021c45096b6816fccf16f8389324a91/migemo-0.40.tar.gz,89c2125e903edf6f6fe035137eceef79382fce43783e5da240fc4a34b0878934,,migemo-0.40.tar.gz,http:,http://0xcc.net/migemo/migemo-0.40.tar.gz,c743f5d9dab6bd21aeb02123e01dab2030ba7352a393f78eec7e887beb804d83,,false,false,tar.gz,0,1,very_suspicious,
mingw-cfitsio,https://src.fedoraproject.org/repo/pkgs/mingw-cfitsio/cfitsio-4.4.0.tar.gz/sha512/9358b1ed94fdc456cf8c0ddcb346c08f6bc97ee862c31366f3fae2d1be8d5278ffc79da01e41ceebf67ebc831f58bce3551e087c883bbf6b396133110d74b076/cfitsio-4.4.0.tar.gz,95900cf95ae760839e7cb9678a7b2fad0858d6ac12234f934bd1cb6bfc246ba9,,cfitsio-4.4.0.tar.gz,http:,http://heasarc.gsfc.nasa.gov/FTP/software/fitsio/c/cfitsio-4.4.0.tar.gz,c42bd609151c0b0d7c4f3578d425ae7aaa9afa4828cab35c0accea588e290c29,,false,false,tar.gz,0,1,very_suspicious,
mingw-libgamerzilla,https://src.fedoraproject.org/repo/pkgs/mingw-libgamerzilla/libgamerzilla-0.1.3.tgz/sha512/662ee72285d995d5aea5df873a45074a926fcb8609a6a894cf1bd0d0c130445e7690341dcec44ec245e4d5aa82ab65e2337e56f8149498620e30536fc13a5469/libgamerzilla-0.1.3.tgz,2654ddd64ab243e1424d44b8f293daec1eab442809dd85b763ce70a58aa641e4,,libgamerzilla-0.1.3.tgz,http:,http://www.identicalsoftware.com/gamerzilla/libgamerzilla-0.1.3.tgz,5bd555c82585b893546965f3f502ef381a238c564ede9b3f3a729c957ebab112,,false,false,tgz,0,1,very_suspicious,
mingw-python-homography,https://src.fedoraproject.org/repo/pkgs/mingw-python-homography/homography-0.1.7.tar.gz/sha512/c06df1a2f97afaa0cd5fdddcc18f0a74bbf9574465521b703a816a25a3802a863633d229716cc9f702246cc31daddee0d9435ce8be37d05a930824956f20b274/homography-0.1.7.tar.gz,7c63a24064b341498a20b812a9be2f548be6d574b4e38f85f678ba98b1f2caff,,homography-0.1.7.tar.gz,https:,https://files.pythonhosted.org/packages/source/h/homography/homography-0.1.7.tar.gz,20c5c8e9ef7a18ae7166933ed2e54668d528339816fd9c739685883ca0f8488a,,false,false,tar.gz,0,1,very_suspicious,
minipro,https://src.fedoraproject.org/repo/pkgs/minipro/minipro-0.7.tar.gz/sha512/41b3d720dbff227d06e579ecc9eb0dbdfd173a281bf4988bcd8563e1ed9a50424714fff2b7186aebf181a845396b20f9cbe99b35739a45c499440345c4a78759/minipro-0.7.tar.gz,febd2aa1a7e8d7d5b2c4de62503f37e562633a1d2b2bf78b788e49ac06847ab4,,minipro-0.7.tar.gz,https:,https://gitlab.com/DavidGriffith/minipro/-/archive/0.7/minipro-0.7.tar.gz,54eb59f5fe2e1850f08baaefcf2306ed770f7cdb91b3f58e8610849334a5a6f4,,false,false,tar.gz,0,1,very_suspicious,
miniupnpc,https://src.fedoraproject.org/repo/pkgs/miniupnpc/miniupnpc-2.2.5.tar.gz/sha512/32d362c43cf5c9f6c1546d85c2dd780f9701f3137bc78471b3670c4c0862b7fc4f081e6cb6fd14e5c0d3ec0602714756959491688998335c8a7b324e6c53aa2f/miniupnpc-2.2.5.tar.gz,38acd5f4602f7cf8bcdc1ec30b2d58db2e9912e5d9f5350dd99b06bfdffb517c,,miniupnpc-2.2.5.tar.gz,http:,http://miniupnp.free.fr/files/miniupnpc-2.2.5.tar.gz,aaa2ffc53d21ad23727aae17265ca950a037dc95bf594223e674302d8e68e342,,false,false,tar.gz,0,1,very_suspicious,
miniupnpd,https://src.fedoraproject.org/repo/pkgs/miniupnpd/miniupnpd-2.3.6.tar.gz/sha512/41ed8d0afcfdba70ab5ec44a33ad4643b226bea2da972fc432035fd3ff3a790227a71c32ca47574558e36eb491b0f6ab7710d3ef0af5ac6a359d899dcb36893c/miniupnpd-2.3.6.tar.gz,11ca7bf4d4ba6c6ba12c70c3041807f516f4d9f6b6697bea04e837626b9d679c,,miniupnpd-2.3.6.tar.gz,http:,http://miniupnp.free.fr/files/miniupnpd-2.3.6.tar.gz,50450ded404c42f26083b6bec8960091c05f1042bca6fe983a0a790dcf3c1cb1,,false,false,tar.gz,0,1,very_suspicious,
mirage,https://src.fedoraproject.org/repo/pkgs/mirage/mirage-0.9.5.2.tar.bz2/md5/92191a4496b0a50486ed7299baf6729f/mirage-0.9.5.2.tar.bz2,d214a1b6d99d1d1e83da5848a2cef181f6781e0990e93f7ebff5880b0c43f43c,,mirage-0.9.5.2.tar.bz2,http:,http://download.berlios.de/mirageiv/mirage-0.9.5.2.tar.bz2,25f301646f1ca00f5979c16d0321b15912cb5d1b4ef6c4c38a3ba5e652c58448,,false,false,tar.bz2,0,1,very_suspicious,
mirmon,https://src.fedoraproject.org/repo/pkgs/mirmon/mirmon-2.11.tar.gz/md5/0d745a63212bc6b643ccb202abb38178/mirmon-2.11.tar.gz,db02edd28f785cf1662e42134cc5bcc35acc1689719c2b69310b4416c3798e67,,mirmon-2.11.tar.gz,http:,http://www.staff.science.uu.nl/~penni101/mirmon/mirmon-2.11.tar.gz,400b3d4f92466a0827b98d4d38441c3e065e20540d6b9acaa8f06a21a4746dcc,,false,false,tar.gz,0,1,very_suspicious,
mod_bw,https://src.fedoraproject.org/repo/pkgs/mod_bw/mod_bw-0.8.tgz/md5/721fe85a23e677de08f72c0095cac46d/mod_bw-0.8.tgz,75d43f586b7662ccca7d67bc67c52e25a341c6caef89a4804fedbeaee25a13b3,,mod_bw-0.8.tgz,http:,http://www.ivn.cl/apache/files/source/mod_bw-0.8.tgz,5b5f4ade311fc6753d9105a4869ce64d0e2bce7b76c8effab9810ecb762054f9,,false,false,tgz,0,1,very_suspicious,
mod_log_post,https://src.fedoraproject.org/repo/pkgs/mod_log_post/mod_log_post-0.1.0.tar.gz/md5/b72bd7eac75029fd03353651a5f8a042/mod_log_post-0.1.0.tar.gz,a6b7edfa898d5364bd1d0ce0bc166851b501fd101f81478b3a834c45bba6c7d4,,mod_log_post-0.1.0.tar.gz,https:,https://ftp.robert-scheck.de/linux/mod_log_post/mod_log_post-0.1.0.tar.gz,693b5b4fe61e65e5bccb1d8741c8aad0cb686dae0c587e90719590b010955e11,,false,false,tar.gz,0,1,very_suspicious,
monitor-edid,https://src.fedoraproject.org/repo/pkgs/monitor-edid/monitor-edid-3.4.tar.gz/sha512/0de37725c5bf0a92556fc3bd175d8354a20d696e2b5434817c7b0815e9f884b00d2a2623b6942e11b382246eaad850671fcaaf290c0f1992dc7a1f9fc6755953/monitor-edid-3.4.tar.gz,9088ee8457b0f511cbfa95eeeeaca4ce9d186ebebe991dfebb2a31b78c3c9805,,monitor-edid-3.4.tar.gz,https:,https://gitweb.mageia.org/software/monitor-edid/snapshot/refs/tags/v3.4.tar.gz#/monitor-edid-3.4.tar.gz,1cd76625a3f8040014d8244fd25e4e431c55f096cbd59a338bc30efcf3454845,,false,false,tar.gz,0,1,very_suspicious,
mozc,https://src.fedoraproject.org/repo/pkgs/mozc/ken_all.zip/md5/0ce9bd1663e320dc63bd2afffc475ab9/ken_all.zip,da166574d840b8b432268425c58046481eb8aeafa559239384109fb603df18e0,,ken_all.zip,http:,http://www.post.japanpost.jp/zipcode/dl/kogaki/zip/ken_all.zip,d2d177ef64b9459a618d8aaa96b6c5f081cb3f37f6e9c00ba912001e66b81f3e,,false,false,zip,0,25,very_suspicious,
